=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.15 19:15:52 =~=~=~=~=~=~=~=~=~=~=~=
-2.09;-11.30;-10.64;22.42;-30.79;37.92;
-1.76;-11.29;-9.77;29.74;-40.49;52.91;
-0.82;-11.21;-8.52;36.95;-39.26;67.77;
0.69;-10.88;-7.30;48.22;-21.20;81.73;
2.22;-10.77;-8.06;59.26;10.00;94.32;
3.93;-10.71;-9.13;58.46;47.58;103.36;
4.99;-10.87;-8.94;51.65;87.06;114.06;
6.09;-10.79;-9.19;46.30;122.17;121.52;
6.42;-11.44;-9.92;38.47;134.07;117.59;
5.89;-12.04;-10.28;29.12;132.48;108.94;
4.84;-12.90;-10.86;26.87;119.70;103.18;
3.07;-13.63;-11.35;25.93;94.91;95.54;
0.42;-13.61;-11.12;21.04;63.70;92.05;
-1.68;-13.62;-10.57;19.89;40.76;98.19;
-2.45;-13.44;-9.81;22.72;21.50;108.08;
-1.55;-13.22;-9.20;25.15;5.97;114.36;
-0.63;-12.23;-9.05;27.11;-11.55;115.73;
0.64;-11.24;-8.90;29.14;-28.52;116.11;
1.48;-10.61;-8.95;31.15;-46.17;113.28;
2.23;-10.10;-9.15;30.74;-55.42;107.63;
2.91;-9.55;-9.17;30.72;-57.19;100.41;
2.87;-8.80;-8.80;31.57;-54.05;94.35;
2.63;-8.43;-8.91;32.49;-46.17;86.39;
2.06;-8.00;-9.31;31.96;-34.87;81.30;
1.93;-7.62;-10.06;29.21;-20.26;75.96;
2.23;-7.23;-10.79;23.24;-6.83;67.67;
2.33;-6.95;-10.78;17.49;3.67;60.80;
2.69;-6.68;-10.76;12.65;12.19;53.17;
2.81;-6.24;-10.35;8.99;20.21;44.49;
2.46;-6.14;-10.05;7.84;27.44;36.65;
2.10;-6.04;-9.99;6.95;36.96;30.18;
1.32;-5.94;-9.77;6.53;43.58;24.05;
-0.18;-6.36;-9.14;6.81;41.99;19.70;
-2.14;-6.98;-8.28;7.22;32.04;17.93;
-4.67;-7.75;-7.02;11.66;6.61;22.56;
-6.64;-8.18;-6.45;20.95;-31.89;23.08;
-7.53;-8.99;-7.25;28.34;-58.52;27.15;
-7.55;-9.49;-9.14;28.00;-62.82;33.92;
-6.03;-8.94;-10.59;18.52;-47.33;37.34;
-4.42;-8.33;-10.88;8.69;-26.81;35.44;
-3.37;-7.73;-10.01;0.37;-13.08;31.74;
-3.09;-7.56;-8.51;-6.85;-6.98;23.89;
-3.68;-7.51;-7.69;-14.15;1.99;14.27;
-3.84;-7.48;-7.46;-16.87;27.22;8.99;
-3.68;-6.55;-9.54;-23.95;44.24;9.99;
-1.83;-5.90;-9.94;-59.99;28.96;7.91;
3.28;-9.91;-5.20;-60.73;-16.89;-13.87;
4.15;-15.33;-9.56;-36.60;-39.42;-43.63;
1.02;-17.53;-12.00;-38.86;26.64;-47.70;
1.20;-13.77;-11.14;-40.14;40.29;-28.25;
3.12;-8.52;-10.96;-46.64;25.68;-26.75;
4.69;-6.61;-8.10;-45.59;23.60;-44.56;
2.60;-8.33;-8.56;-47.07;29.29;-68.13;
-0.35;-11.76;-10.15;-40.41;29.02;-75.52;
-0.10;-13.48;-10.14;-29.55;5.25;-74.44;
0.17;-13.23;-9.63;-15.20;-12.38;-72.21;
-0.53;-11.99;-10.32;-6.60;-20.26;-71.05;
-0.67;-10.98;-11.33;-2.75;-33.39;-66.82;
0.29;-10.52;-11.63;-5.76;-34.26;-64.11;
1.46;-10.50;-11.48;-9.88;-28.60;-64.44;
1.95;-10.85;-12.10;-15.00;-20.66;-68.35;
1.79;-10.76;-12.53;-22.61;-10.13;-71.75;
1.76;-10.94;-12.30;-30.57;2.54;-74.85;
1.96;-11.22;-11.69;-35.11;15.22;-77.73;
1.63;-11.65;-11.11;-36.01;21.16;-80.98;
1.31;-11.82;-10.81;-33.81;23.21;-83.77;
0.81;-11.85;-10.57;-31.46;19.82;-85.34;
0.23;-11.82;-10.04;-26.58;11.64;-85.51;
0.78;-11.42;-9.83;-21.15;7.65;-85.37;
0.76;-11.37;-9.40;-15.55;4.02;-84.62;
0.80;-10.97;-9.48;-10.63;7.46;-82.79;
1.08;-10.49;-9.85;-7.24;10.79;-79.92;
1.26;-9.90;-10.32;-6.27;18.79;-77.01;
1.21;-9.48;-10.57;-7.15;28.49;-76.17;
0.95;-9.00;-10.92;-8.12;34.84;-75.92;
0.82;-8.62;-11.30;-9.73;37.61;-75.91;
0.56;-8.46;-11.24;-9.99;35.83;-76.55;
0.25;-8.34;-11.28;-9.63;30.87;-76.83;
0.69;-7.73;-11.55;-12.15;26.68;-76.01;
