=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.15 19:13:03 =~=~=~=~=~=~=~=~=~=~=~=
{-4.68;-12.71;-8.07;11.04;-54.48;13.67;
-2.98;-10.44;-10.42;-1.85;-57.16;11.11;
-1.09;-7.50;-11.71;-18.49;-36.06;-0.21;
1.57;-5.57;-11.86;-37.68;-6.84;-19.42;
5.57;-8.61;-11.69;-54.05;1.53;-50.96;
7.04;-13.80;-9.20;-50.94;12.41;-85.95;
4.47;-14.61;-8.21;-38.61;0.04;-85.80;
3.89;-14.47;-5.60;-21.15;-56.92;-66.26;
-1.32;-11.76;-3.40;5.86;-85.83;-47.52;
-4.48;-8.77;-10.01;4.37;-85.38;-32.99;
-2.78;-7.14;-16.39;-35.81;-59.56;-24.84;
1.51;-7.62;-15.95;-70.68;-6.86;-22.36;
5.23;-8.51;-11.54;-76.47;51.07;-26.85;
6.29;-8.29;-6.22;-57.04;81.74;-43.05;
4.35;-7.76;-4.04;-27.58;67.65;-61.49;
3.34;-8.50;-7.70;-10.63;37.74;-70.47;
2.60;-8.96;-12.69;-16.31;20.86;-68.23;
1.86;-9.50;-13.97;-29.24;19.54;-61.43;
0.71;-10.00;-13.80;-45.02;20.81;-54.93;
0.25;-10.84;-11.76;-46.79;17.24;-51.78;
-0.25;-10.33;-10.28;-34.53;10.81;-46.79;
0.38;-9.61;-10.30;-25.05;4.83;-43.64;
1.97;-8.63;-11.18;-23.97;4.70;-44.76;
3.37;-7.94;-11.36;-29.75;11.36;-50.73;
3.47;-7.90;-10.80;-34.16;19.95;-57.45;
1.83;-8.63;-10.35;-36.60;26.33;-58.26;
-0.03;-9.02;-10.49;-35.75;29.21;-52.40;
-0.09;-9.22;-11.02;-37.15;33.94;-44.91;
0.83;-10.07;-10.49;-35.07;39.22;-40.79;
1.48;-9.76;-9.75;-26.40;46.00;-40.04;
1.65;-9.39;-10.28;-21.76;49.19;-41.30;
1.52;-8.90;-10.91;-25.46;51.80;-42.14;
