=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.15 18:15:36 =~=~=~=~=~=~=~=~=~=~=~=;;;;;;
0.53;-15.87;-7.63;28.11;-54.78;105.17;2
1.61;-13.92;-9.89;39.15;-61.31;97.41;2
2.67;-11.8;-11.8;29.36;-45.25;89.92;2
3.79;-10.24;-12.47;8.14;-34.05;82.73;2
5.06;-9.34;-11.95;-10.53;-29.23;72.84;2
5.28;-8.9;-10.89;-18.37;-26.27;59.99;2
5.14;-8.51;-10.26;-19.23;-24.73;48.34;2
4.65;-7.98;-10.39;-19.4;-28.24;35.37;2
4.32;-7.45;-10.59;-22.32;-32.68;23.86;2
4.33;-7.29;-10.72;-26.73;-37.7;11.36;2
4.5;-7.04;-10.79;-30.81;-39.01;-2.25;2
4.43;-6.23;-10.99;-32.64;-24.38;-15.44;2
3.35;-5.36;-10.87;-33.56;2.23;-26.09;2
1.97;-4.89;-10.89;-37.23;24.22;-33.32;2
0.3;-4.37;-10.73;-45.88;39.57;-36.14;2
-2.79;-4.89;-8.76;-54.57;18.17;-44.82;2
-5.49;-6.29;-5.09;-48.85;-22.88;-51.85;2
-8.37;-8.08;-3.27;-17.7;-86.47;-53.53;2
-9.54;-8.37;-7.32;10.82;-142.39;-44.95;2
-8.96;-7.3;-14.44;16.2;-118.65;-24.83;2
-6.39;-5.14;-16.44;2.19;-32.72;-0.21;2
-2.72;-2.05;-14.68;-29.24;51.99;18.52;2
2.23;0;-9.73;-61.44;115.54;22.6;2
7.04;0.18;-6;-67.97;104.61;16.28;2
10.6;-2.69;-8.38;-44.51;66.74;-0.92;2
10.53;-5.44;-9.99;-18.57;122.16;-22.96;2
8.99;-15.73;-13.17;-8.93;59.06;-62.92;2
7.07;-19.55;-15.19;9.44;-24.67;-108.68;2
1.72;-19.55;-15.53;-25.97;-112.64;-100.97;2
-10.11;-19.55;-13.25;-78.1;27.78;-53.44;2
-7.19;-11.23;-10.04;-40.07;152.35;-45.29;2
-3.24;-9.04;-9.27;-17.99;64.95;-25.23;2
0.88;-8.48;-9.61;-1.12;-23.59;-23.89;2
4.7;-9.67;-11.62;22.53;-51.04;-40.76;2
4.82;-10.87;-12.79;34.97;-48.26;-62.37;2
3.84;-13.38;-14.01;44.42;-64.11;-76.4;2
