=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.17 16:26:07 =~=~=~=~=~=~=~=~=~=~=~=
-1.15;-11.60-0.66;-8.47;-9.82;-23.76;35.93;-49.37;
-0.65;-8.20;-10.29;-11.03;27.23;-49.83;
-0.45;-7.91;-10.87;-1.84;17.36;-50.96;
-0.37;-8.02;-11.18;2.29;2.56;-51.87;
-0.39;-8.25;-11.37;1.71;-17.73;-53.81;
-0.54;-8.60;-11.70;-2.63;-37.15;-54.83;
-0.95;-8.89;-11.77;-10.91;-49.43;-54.36;
-1.57;-9.04;-11.78;-21.78;-53.78;-53.82;
-1.81;-9.17;-11.57;-35.70;-43.96;-51.16;
-1.43;-9.08;-11.15;-51.82;-7.61;-47.05;
-1.11;-8.67;-10.37;-64.84;34.21;-42.36;
-0.62;-8.20;-9.06;-72.48;66.85;-35.52;
-0.75;-8.03;-7.55;-74.35;86.36;-26.16;
-1.24;-8.43;-5.25;-59.28;98.51;-14.97;
-1.38;-9.97;-3.51;-2.39;94.86;-4.35;
-1.33;-10.24;-8.44;54.64;110.85;-5.10;
-1.43;-10.18;-10.58;75.79;108.72;-13.13;
-1.60;-10.69;-11.78;82.02;92.52;-17.62;
-2.21;-12.24;-12.89;86.49;66.43;-18.82;
-3.68;-13.92;-14.12;92.54;13.95;-14.34;
-4.98;-13.64;-14.52;98.32;-53.77;-3.81;
-5.18;-11.77;-13.96;99.67;-89.51;7.00;
-3.67;-11.29;-12.28;78.26;-40.22;19.29;
-3.87;-10.87;-11.45;37.50;22.71;46.07;
-3.38;-11.31;-11.20;18.44;9.05;68.64;
-2.39;-11.96;-10.27;6.17;26.22;81.00;
-2.12;-12.46;-8.80;2.30;31.72;93.48;
-2.24;-13.31;-6.02;15.23;15.88;109.56;
-2.05;-14.20;-4.59;54.79;5.14;121.55;
-1.63;-13.47;-7.42;94.72;8.13;123.03;
-0.65;-12.33;-9.50;105.65;10.38;116.55;
-0.21;-12.36;-10.08;97.29;22.13;114.77;
-0.01;-12.06;-10.14;73.07;34.26;119.76;
-0.21;-12.73;-10.41;44.41;47.72;123.79;
-0.13;-13.59;-10.81;25.65;61.40;123.81;
-0.17;-13.77;-10.30;18.49;83.40;123.39;
-0.82;-13.53;-9.84;24.87;103.01;128.20;
-0.84;-12.90;-9.95;37.16;100.99;134.11;
-0.34;-12.61;-10.32;38.88;71.27;135.81;
-0.09;-12.25;-10.62;34.72;26.81;131.55;
-0.71;-11.77;-11.13;29.05;-4.85;125.77;
-2.65;-11.30;-10.76;20.15;-31.26;128.14;
-2.82;-11.51;-10.73;21.14;-24.06;133.51;
-2.31;-12.21;-9.22;32.46;-15.55;138.75;
