=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.17 16:28:32 =~=~=~=~=~=~=~=~=~=~=~=
-4.38;-15.38;-10.09;-13.29;-73.43;-98.74;
-5.60;-16.03;-9.91;-12.65;-69.30;-91.81;
-6.36;-15.95;-9.94;-11.86;-38.15;-77.07;
-6.40;-15.19;-9.90;-8.68;4.88;-59.36;
-5.74;-14.27;-9.15;-8.98;45.99;-43.91;
-5.70;-12.84;-7.72;-16.82;86.69;-29.11;
-5.97;-10.98;-5.34;-20.42;96.29;-15.42;
-6.72;-9.39;-3.02;-7.24;85.03;2.00;
-6.98;-9.07;-3.00;36.98;67.16;22.83;
-6.36;-8.60;-6.80;86.45;68.87;33.82;
-6.07;-7.58;-8.30;108.53;71.83;32.69;
-6.58;-7.10;-8.90;116.93;60.20;36.28;
-6.46;-6.53;-10.00;121.37;36.72;48.25;
-6.08;-5.75;-10.80;119.61;27.20;61.58;
-4.86;-4.93;-11.40;110.52;28.46;75.10;
-3.29;-4.21;-11.43;91.09;46.78;88.90;
-1.77;-3.55;-10.80;67.17;67.10;98.29;
-0.35;-3.63;-10.70;45.88;82.14;101.71;
0.33;-4.28;-10.97;40.36;80.69;99.29;
0.51;-4.79;-10.91;41.71;72.88;95.13;
0.35;-4.98;-10.61;41.14;60.00;91.63;
0.03;-4.93;-10.03;39.28;46.47;89.45;
-0.54;-5.55;-10.23;35.84;37.15;86.03;
-0.62;-7.39;-10.95;33.72;19.85;84.57;
-0.12;-10.16;-11.99;30.07;-10.03;83.32;
0.43;-13.15;-13.29;27.73;-37.40;78.24;
0.47;-16.16;-14.37;28.07;-47.76;64.56;
-0.44;-16.83;-14.53;19.91;-34.78;46.67;
-2.01;-15.82;-13.87;-0.87;-16.45;40.55;
-2.95;-15.36;-13.60;-27.42;-13.97;41.73;
-3.17;-14.90;-12.74;-57.89;-36.67;44.32;
-2.35;-13.17;-11.21;-85.46;-44.07;47.16;
-1.79;-13.01;-9.90;-95.47;-20.58;46.05;
-2.51;-14.01;-5.58;-69.77;-1.30;51.38;
-2.82;-14.87;-4.35;-20.22;-46.45;53.75;
-2.38;-14.08;-6.59;7.10;-88.12;44.28;
-2.86;-12.07;-8.27;13.63;-100.35;40.32;
-3.05;-10.67;-8.25;11.84;-107.66;44.24;
-2.63;-10.04;-8.42;4.62;-106.19;48.48;
-1.43;-10.45;-8.09;-3.14;-87.19;47.73;
-0.53;-10.86;-7.23;-4.62;-60.71;43.29;
-0.01;-10.67;-6.66;1.84;-30.19;37.97;
0.29;-10.48;-6.99;5.94;1.26;32.32;
0.78;-9.72;-7.36;4.52;31.00;25.62;
1.26;-8.74;-7.67;1.38;38.65;15.89;
1.68;-7.97;-8.67;-1.42;30.07;4.44;
0.88;-7.27;-9.71;-6.48;25.35;-3.36;
-0.09;-6.83;-10.47;-13.83;21.85;-6.10;
-1.24;-6.39;-10.93;-21.04;22.42;-6.70;
-1.44;-6.60;-10.98;-24.53;26.02;-9.23;
-2.10;-6.81;-10.79;-24.60;27.10;-15.65;
-2.21;-6.96;-10.60;-20.75;31.83;-25.58;
-2.18;-7.19;-10.21;-16.94;32.07;-43.41;
-2.29;-7.46;-9.91;-13.92;22.28;-63.46;
-2.35;-7.65;-10.08;-10.12;12.98;-80.91;
-2.67;-7.81;-10.19;-7.58;14.72;-92.73;
-3.42;-8.32;-9.90;-13.34;14.67;-95.61;
-4.31;-8.56;-9.50;-29.48;2.25;-92.03;
-5.31;-8.27;-9.47;-53.62;-12.61;-85.13;
-7.24;-8.39;-9.00;-73.92;-22.02;-77.62;
-9.47;-8.51;-8.33;-82.33;-22.60;-70.61;
-10.92;-7.89;-7.43;-73.13;-16.66;-61.33;
-10.31;-6.15;-7.17;-50.38;-13.54;-52.62;
-8.55;-4.12;-7.83;-27.80;-5.00;-38.10;
-5.88;-2.46;-8.49;-10.51;5.72;-16.75;
-1.90;-1.72;-8.29;-9.03;-13.46;3.91;
2.93;-3.15;-7.61;-30.13;-71.80;12.61;
6.41;-7.34;-7.47;-48.29;-165.17;0.06;
6.37;-15.47;-9.21;-37.45;-246.18;-29.91;
0.59;-19.67;-12.34;-29.08;-246.18;-63.11;
-15.31;-19.67;-16.58;-21.09;112.17;-55.42;
-14.80;-13.95;-12.26;-19.57;254.09;55.21;
-4.74;-5.74;-8.86;-21.16;237.65;143.00;
4.70;-3.09;-5.07;-24.19;144.40;142.91;
12.98;-3.50;-3.47;-10.80;63.34;103.69;
13.75;-2.70;-8.08;58.66;46.13;53.43;
