=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.03.30 16:18:01 =~=~=~=~=~=~=~=~=~=~=~=
f~f~xxxx~`~ff~fff`ff`~fxff`ff`f`fxf~f~fff~fxfffx~fx~`fx~fx~`fx~~fx~`fx`xx~xxxxxxfxfxxfxxxf`f0.17;-11.31;-0.86;3.79;-2.36;-85.26;6.96;0.00;5.04;40.04;35.20;0.00;-6.87;-17.06;-6.63;-47.97;-206.03;-174.71;2.64;2.57;1.97;19.08;51.53;39.92;
3.61;-8.67;0.48;-28.32;-3.17;110.02;16.46;-0.72;4.51;40.36;128.08;388.09;-3.36;-20.62;-8.17;-79.12;-219.49;-173.19;4.46;5.93;2.94;37.68;70.10;193.91;
0.66;-11.72;-0.74;4.50;1.89;-98.70;12.21;-3.96;4.69;38.42;49.72;-39.14;-7.56;-18.06;-5.22;-41.73;-201.40;-207.64;3.95;2.76;1.53;18.12;50.06;51.34;
4.12;-9.26;0.35;-32.38;-15.48;96.59;14.71;-2.36;4.28;35.83;145.16;386.01;-2.07;-19.36;-6.65;-101.62;-175.27;-204.95;3.82;5.15;2.59;39.38;79.30;193.97;
2.14;-11.07;-0.52;5.62;11.91;-107.22;13.18;4.73;5.47;35.46;80.27;-42.89;-10.24;-21.15;-5.44;-17.14;-116.63;-272.04;5.68;4.48;1.76;16.81;55.30;61.72;
4.90;-9.24;0.50;-36.58;-16.62;69.63;15.38;0.52;7.78;69.04;196.02;370.22;-3.83;-24.72;-7.01;-139.50;-254.02;-250.77;5.65;6.49;3.50;58.60;125.77;206.99;
1.17;-11.59;-1.11;11.44;34.04;-104.64;21.56;3.46;2.19;51.66;160.20;-24.79;-13.66;-19.00;-4.22;-15.61;-127.92;-231.41;9.06;4.58;1.58;22.90;56.99;73.19;
5.98;-8.80;0.29;-35.74;-32.66;84.36;18.83;1.13;5.65;52.62;213.90;403.96;-9.16;-29.55;-8.19;-140.44;-243.97;-338.21;7.63;7.44;3.20;54.23;135.68;231.15;
2.32;-10.98;-0.71;22.28;8.73;-111.35;26.74;6.23;3.27;78.65;98.07;-34.57;-11.03;-19.79;-4.48;-18.10;-154.88;-267.72;9.75;5.75;1.87;34.16;81.77;70.37;
8.46;-9.15;-0.28;-41.04;-14.71;114.37;31.86;-0.89;5.38;31.63;108.98;407.92;-1.36;-24.62;-16.68;-129.46;-125.56;-420.53;7.71;6.22;5.06;50.80;70.58;241.15;
1.58;-11.47;0.02;15.24;9.51;-114.23;28.78;-0.52;10.46;74.17;104.26;-40.31;-13.75;-18.91;-3.82;-22.93;-272.42;-262.71;11.11;4.32;2.74;32.74;86.14;68.85;
8.04;-8.72;0.43;-47.14;-11.67;102.27;24.10;0.19;6.58;20.48;137.23;411.64;-3.35;-22.43;-11.97;-138.04;-144.36;-346.41;6.69;6.43;4.57;51.49;87.82;233.86;
0.84;-12.31;-0.66;17.83;15.29;-114.13;22.85;-2.88;10.27;63.29;92.06;-40.21;-13.78;-20.60;-5.85;-25.24;-176.37;-219.05;9.93;4.47;3.05;31.32;71.66;68.71;
7.24;-8.94;0.40;-53.50;-7.67;124.43;16.74;-1.47;5.05;23.96;161.49;439.13;-5.93;-33.68;-12.05;-138.31;-182.61;-277.32;5.36;6.81;3.73;52.95;102.71;233.90;
1.81;-11.83;-0.62;20.62;31.05;-117.72;29.13;8.24;9.07;70.52;182.75;-38.29;-16.05;-29.35;-5.65;-27.52;-228.22;-276.94;11.32;7.37;3.16;29.39;88.44;70.30;
7.53;-8.65;0.23;-42.06;-33.80;110.50;20.52;-0.91;6.23;31.78;196.66;399.21;-4.68;-23.07;-10.23;-141.38;-221.04;-306.32;7.22;5.44;4.14;53.83;121.50;219.05;
1.04;-11.97;-0.60;16.69;23.01;-116.36;25.87;4.39;6.08;55.61;149.62;-35.83;-15.98;-22.72;-4.83;-21.17;-197.97;-236.19;10.88;6.13;2.16;26.05;76.50;71.96;
6.52;-7.98;0.39;-49.85;-25.19;110.20;18.44;0.25;5.89;17.16;155.28;420.11;-4.49;-23.32;-7.39;-150.88;-186.22;-222.92;6.31;5.85;3.44;55.11;101.03;222.93;
1.62;-12.73;-0.90;20.49;27.36;-123.34;20.98;4.42;7.66;69.15;122.70;-33.14;-18.30;-30.86;-9.17;-25.76;-164.84;-279.74;10.73;6.92;2.95;29.98;79.64;74.95;
6.54;-8.97;0.15;-30.58;-37.73;90.37;19.25;0.44;7.15;48.38;179.74;418.42;-2.60;-30.50;-10.68;-115.90;-202.60;-276.78;5.29;7.38;4.00;46.95;92.60;239.97;
1.64;-11.15;-1.31;14.34;41.21;-102.59;24.60;4.08;6.36;58.93;125.19;-12.03;-15.39;-21.07;-11.01;-24.21;-173.11;-240.77;10.62;5.84;3.19;28.69;71.70;74.13;
6.34;-8.84;0.31;-46.06;-21.94;116.80;17.81;-0.75;5.80;36.75;184.47;403.13;-2.80;-20.61;-9.60;-137.96;-240.06;-245.29;6.07;5.00;4.28;57.82;118.22;215.22;
1.56;-12.40;-0.34;21.91;15.66;-130.05;18.83;2.57;5.78;69.06;106.74;-41.78;-14.96;-26.57;-5.38;-23.41;-163.36;-260.33;10.00;6.49;2.87;26.35;64.85;77.70;
6.35;-7.77;0.58;-51.59;-5.46;133.39;20.96;-2.46;5.91;32.94;306.58;404.49;-11.74;-20.69;-5.57;-143.50;-281.73;-208.92;7.51;4.90;3.64;54.15;130.32;216.35;
2.19;-12.35;-1.07;17.95;7.20;-121.23;22.06;0.01;8.01;61.29;103.38;-24.85;-13.28;-33.00;-8.59;-28.78;-264.01;-260.93;9.23;6.60;3.42;28.13;91.96;76.33;
6.94;-8.45;0.10;-33.87;-30.84;110.37;21.21;-0.76;6.29;27.82;142.69;408.54;-4.18;-24.03;-10.67;-118.41;-189.37;-300.66;6.68;5.83;4.08;44.64;91.68;225.83;
2.17;-11.82;-0.37;11.07;20.56;-117.46;29.19;4.86;5.29;54.10;116.38;-19.30;-16.47;-22.92;-5.35;-38.36;-222.27;-266.64;11.72;6.87;2.30;29.98;78.96;89.11;
5.33;-9.08;0.30;-62.13;-9.37;103.20;22.10;-1.50;7.34;35.69;242.60;393.69;-6.70;-26.49;-6.31;-160.81;-273.73;-232.39;8.01;5.05;4.01;62.05;145.40;218.91;
2.34;-11.80;-0.59;21.10;18.85;-119.39;27.37;3.49;3.92;62.90;135.45;-31.16;-16.27;-30.10;-5.82;-26.67;-220.92;-267.74;10.83;6.80;2.19;27.06;97.61;80.53;
5.82;-9.16;0.27;-39.95;-29.87;71.07;18.30;-1.91;10.82;52.49;267.21;382.00;-10.79;-34.66;-13.47;-149.40;-257.88;-286.68;7.08;7.15;4.73;58.96;125.94;228.43;
2.02;-11.28;-1.22;18.87;24.69;-111.87;23.00;3.34;7.95;64.38;151.90;-27.55;-13.55;-22.32;-6.16;-32.51;-164.45;-259.58;10.44;6.48;2.30;28.91;74.23;77.10;
6.47;-8.12;0.57;-56.46;-22.38;111.60;19.79;-2.42;6.79;32.17;170.30;402.50;-2.87;-19.76;-14.95;-151.79;-275.23;-257.92;5.22;4.43;5.11;60.95;121.52;217.20;
2.34;-12.44;-0.49;11.98;17.31;-128.32;24.07;2.67;8.56;52.29;123.18;-40.02;-16.28;-24.49;-3.69;-34.52;-169.18;-264.90;11.01;6.41;2.80;25.06;88.27;81.06;
