=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.09 15:54:19 =~=~=~=~=~=~=~=~=~=~=~=
f~f~xxxx~`~ff~fff`ff`~fxff`ff`f`fxf~f~fff~fxfffx~fx~`fx~fx~`fx~~fx~`fx`xx~xxxxxxfxfxxfxxxf`f-115.78;-14.64;4.01;66.21;18.77;-9.94;-4.66;-265.09;-58.47;6.70;0.00;17.87;-12.11;19.34;0.88;61.89;2.91;7.63;-122.29;-20.78;90.30;0.00;3.81;0.66;
-27.19;-22.39;5.91;181.27;39.50;-1.94;-7.63;-281.53;-104.64;7.73;500.46;18.91;-9.98;75.45;-18.84;51.98;3.58;5.72;-120.19;-20.93;69.30;5.83;9.35;-1.30;
34.15;-7.48;6.20;260.96;40.86;-12.23;-7.76;-327.80;-95.46;11.12;505.72;17.62;-7.93;49.23;15.49;46.91;3.81;7.90;-120.76;-20.90;105.69;5.15;5.75;-0.56;
-101.65;-14.37;2.65;83.57;19.28;-12.40;-7.12;-260.46;-61.02;6.65;88.07;21.27;-11.71;11.60;-1.76;59.78;3.42;7.99;-166.28;-16.76;87.01;-5.01;4.06;-0.54;
-107.30;-16.21;3.64;81.49;20.16;-14.11;-9.00;-243.80;-66.48;6.08;61.01;17.20;-12.53;22.13;12.85;53.27;4.29;7.78;-123.28;-28.02;93.60;-5.63;3.27;-0.55;
-110.59;-17.53;4.67;86.53;21.75;-11.72;-8.75;-275.94;-62.48;16.76;57.49;30.42;-12.26;37.21;0.08;79.06;4.73;9.49;-226.46;-27.38;116.07;1.85;3.46;-0.16;
-70.51;-12.99;5.78;179.91;28.69;-15.07;-6.47;-325.54;-91.44;10.40;501.68;24.00;-11.15;32.75;-8.07;67.10;3.73;9.68;-169.46;-26.06;108.01;4.62;4.77;0.08;
-116.54;-16.34;6.68;82.39;29.33;-14.46;-9.01;-268.08;-61.71;11.99;36.14;32.25;-12.27;42.87;-2.59;86.07;4.30;9.94;-269.31;-27.85;108.40;10.15;3.47;-0.21;
-106.23;-19.98;3.11;85.78;30.46;-11.78;-7.80;-267.17;-74.35;13.29;79.56;22.91;-12.35;35.96;10.90;67.80;4.16;8.66;-160.88;-18.82;108.76;-4.36;3.48;0.05;
-59.15;-12.68;6.64;180.43;31.92;-16.69;-6.21;-274.93;-83.35;11.82;501.00;22.24;-11.02;37.80;-20.70;70.93;4.15;9.85;-153.12;-27.77;109.57;5.13;5.44;0.15;
86.57;-11.56;6.45;273.31;45.12;0.14;-8.72;-294.68;-90.39;4.83;504.99;16.19;-6.81;48.04;1.47;56.89;2.93;5.52;-161.22;-20.96;77.24;3.03;8.90;-2.23;
-117.84;-15.46;3.19;76.87;24.43;-14.98;-5.41;-260.37;-70.16;5.96;-31.87;17.32;-12.35;17.88;7.07;69.42;3.38;9.34;-157.79;-20.41;95.14;-5.25;3.19;0.54;
