=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.03.20 16:24:35 =~=~=~=~=~=~=~=~=~=~=~=
10.36;-4.32;-0.49;59.48;28.89;77.24;
12.15;-3.54;0.24;54.21;30.49;109.01;
12.39;-3.30;-0.17;48.93;28.16;134.17;
10.44;-3.32;-0.87;42.72;30.41;159.68;
7.10;-3.48;-0.88;36.79;29.31;189.87;
4.27;-3.69;-0.17;33.18;11.05;221.27;
3.25;-3.91;0.20;31.58;-26.55;244.54;
3.96;-4.26;-0.43;29.54;-70.42;253.48;
5.60;-4.96;-1.39;25.45;-103.76;251.93;
7.63;-6.14;-1.62;21.04;-118.81;248.57;
9.86;-7.54;-1.15;20.09;-118.19;247.79;
12.18;-8.52;-0.94;24.00;-105.87;248.67;
14.37;-8.70;-1.68;29.75;-81.43;249.32;
16.13;-8.35;-3.12;32.54;-44.33;249.28;
17.29;-7.81;-4.42;29.57;1.35;249.03;
17.68;-7.04;-4.80;20.79;49.79;248.94;
17.14;-6.12;-4.22;7.82;94.31;248.99;
16.04;-5.84;-3.60;-7.46;125.71;247.87;
14.72;-6.71;-3.87;-23.24;140.32;238.86;
12.79;-8.21;-4.41;-35.33;144.12;210.98;
10.49;-9.08;-3.84;-38.94;139.53;161.73;
9.05;-8.33;-2.14;-34.56;120.46;101.44;
9.13;-6.15;-0.53;-27.46;87.88;41.11;
10.19;-3.68;0.48;-21.14;52.79;-14.09;
10.47;-2.29;1.26;-14.75;17.83;-61.72;
8.57;-4.01;1.94;-6.97;-25.13;-108.60;
5.40;-10.08;2.83;0.76;-81.66;-168.07;
1.86;-17.01;3.98;4.24;-147.27;-226.55;
-3.09;-18.53;4.42;0.90;-196.96;-241.96;
-7.05;-12.91;3.12;-5.27;-208.92;-201.99;
-2.98;-4.84;-0.61;-13.65;-195.19;-150.69;
9.27;-0.30;-5.16;-29.76;-162.84;-135.84;
19.77;-0.94;-6.90;-49.11;-92.43;-155.72;
22.04;-4.12;-4.83;-58.44;15.56;-173.71;
17.75;-7.72;-1.55;-52.28;119.16;-166.08;
9.56;-11.67;0.03;-37.58;168.51;-141.02;
0.15;-15.11;-0.70;-24.18;143.65;-119.99;
-5.53;-15.49;-2.41;-15.32;67.09;-113.21;
-3.76;-11.81;-4.17;-10.45;-11.27;-113.34;
4.13;-7.18;-5.41;-9.59;-50.99;-107.19;
12.59;-5.65;-5.35;-10.84;-41.93;-90.90;
16.27;-7.76;-4.21;-10.27;0.07;-72.49;
14.11;-11.06;-3.32;-5.92;44.82;-60.95;
8.95;-13.50;-3.27;0.74;65.44;-56.55;
4.17;-14.79;-3.21;6.72;52.97;-54.12;
1.84;-15.45;-2.69;9.48;21.42;-51.37;
2.44;-15.67;-2.23;8.63;-2.09;-50.16;
4.64;-15.72;-1.64;6.41;-0.93;-52.37;
6.03;-15.96;-0.35;5.07;19.14;-57.22;
5.28;-16.14;0.90;4.49;41.66;-62.33;
3.23;-15.95;0.89;3.67;56.03;-66.62;
1.21;-15.79;-0.09;3.57;61.79;-70.96;
-0.56;-16.06;-0.68;5.73;62.42;-76.78;
-2.46;-16.34;-0.50;9.07;61.74;-84.99;
-4.62;-16.00;-0.16;10.75;63.87;-95.78;
-6.71;-15.04;0.02;8.86;70.86;-108.64;
-8.32;-13.99;-0.02;3.58;82.04;-122.21;
-9.72;-13.46;-0.50;-1.78;96.52;-134.96;
-11.56;-13.61;-1.15;-2.06;113.23;-146.30;
-13.42;-13.72;-1.25;4.00;124.42;-156.38;
-13.80;-12.99;-0.74;10.61;116.32;-164.32;
-11.97;-11.52;-0.07;11.05;86.49;-169.84;
-8.47;-10.04;0.41;4.74;47.73;-176.79;
-4.36;-9.40;-0.34;-4.24;6.57;-186.91;
-0.94;-10.35;-3.19;-10.91;-42.07;-190.81;
0.57;-12.98;-7.14;-12.24;-95.02;-174.35;
-0.07;-16.41;-9.62;-8.54;-130.12;-133.43;
-1.59;-18.71;-8.43;1.43;-124.25;-82.37;
-1.94;-17.82;-4.71;17.89;-80.45;-43.55;
-0.30;-14.07;-2.14;31.76;-26.82;-22.39;
2.64;-9.99;-1.94;34.30;11.47;-3.23;
6.02;-7.34;-2.21;28.84;29.70;26.75;
9.28;-6.24;-1.50;23.91;34.24;63.57;
11.63;-6.29;-0.46;23.99;30.07;97.10;
12.18;-6.78;-0.33;28.32;23.23;125.03;
10.62;-6.73;-1.15;32.68;21.24;151.93;
7.73;-5.88;-1.79;33.15;23.91;180.37;
5.00;-4.78;-1.41;29.30;20.67;208.44;
3.72;-4.10;-0.50;23.43;-0.67;232.35;
4.10;-4.20;-0.15;17.55;-40.79;247.53;
5.25;-5.05;-0.53;12.40;-83.37;252.21;
6.28;-6.17;-0.85;8.56;-109.27;250.56;
7.16;-7.21;-0.82;7.57;-115.95;248.48;
