=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.20 21:27:49 =~=~=~=~=~=~=~=~=~=~=~=
f~f~xxxx~`~ff~fff`ff`~fxff`ff`f`fxf~f~fff~fxfffx~fx~`fx~fx~`fx~~fx~`fx`xx~xxxxxxfxfxxfxxxf`f24.34;-25.31;4.74;177.25;53.73;-6.26;-3.93;-171.25;-116.73;11.03;317.46;14.62;-12.51;28.00;-8.81;93.95;3.11;4.76;-231.76;-29.16;151.28;0.00;4.33;0.85;
18.61;-10.26;4.79;174.47;78.72;-18.81;-21.00;-170.02;-149.28;8.79;349.63;20.91;-10.60;105.64;6.81;107.40;4.72;8.00;-278.61;-18.58;215.78;-0.25;0.80;-0.60;
-37.96;14.47;5.20;127.57;63.38;-14.62;-7.81;-160.61;-134.59;14.82;286.40;15.79;-10.94;106.17;14.14;93.20;4.38;6.79;-202.23;-31.41;261.33;1.51;-0.18;-0.16;
105.28;-61.07;5.53;189.80;59.99;2.52;-1.04;-179.47;-143.13;6.37;310.46;13.47;-12.75;20.74;-52.73;79.41;1.75;3.19;-238.98;-32.47;46.32;-7.05;5.41;2.50;
-96.53;32.16;3.57;38.71;29.58;-9.82;-6.03;-169.81;-3.82;10.37;-36.17;19.83;-11.42;87.62;21.15;49.94;3.31;6.58;-145.13;-30.80;91.22;-6.83;-1.00;-0.75;
81.00;-52.61;5.92;186.60;82.64;-10.82;-6.86;-226.11;-164.40;6.73;322.97;20.49;-10.38;77.49;-11.07;129.11;3.82;7.64;-287.41;-27.39;278.81;0.84;3.87;1.13;
-86.92;30.48;5.89;50.57;30.96;-9.98;-5.05;-175.09;-11.27;13.00;-21.60;20.37;-11.64;89.14;21.41;81.86;3.55;7.39;-171.25;-36.56;116.89;-0.63;0.45;-0.15;
79.69;-38.78;5.17;192.06;67.72;-11.32;-7.71;-211.60;-146.15;4.77;364.03;18.10;-11.06;86.14;-22.20;126.14;3.86;8.23;-220.46;-28.95;273.52;-1.02;3.78;0.28;
-100.86;34.69;4.66;43.03;32.10;-13.43;-7.20;-184.55;-1.44;12.01;-38.86;26.89;-11.98;103.33;19.55;67.72;3.71;8.19;-184.69;-34.09;112.38;-4.56;-1.33;-0.56;
91.77;-51.94;6.64;190.55;76.83;-9.27;-6.36;-182.19;-163.31;7.28;344.87;22.37;-10.36;83.04;-14.15;114.52;3.83;6.77;-242.07;-32.21;178.93;0.52;4.40;0.94;
-95.59;39.27;4.00;31.20;28.90;-10.43;-6.91;-167.14;-20.96;12.06;-46.22;18.68;-11.51;92.40;23.49;67.06;4.16;6.93;-159.59;-32.60;80.13;-6.42;-1.67;0.16;
83.49;-40.19;6.66;195.64;73.63;-11.64;-7.45;-245.90;-168.20;4.88;334.83;19.05;-11.12;91.40;-16.99;154.89;3.40;8.71;-268.89;-32.11;374.70;0.28;4.05;0.39;
-94.62;36.66;4.95;43.89;28.63;-10.03;-4.31;-189.11;2.07;7.30;-36.80;17.92;-11.42;102.54;19.41;54.27;2.50;6.58;-138.64;-33.39;96.94;-0.34;-0.38;-0.20;
83.37;-47.49;6.03;184.47;77.02;-11.71;-6.60;-208.40;-157.92;6.37;313.21;18.11;-10.56;99.92;-16.31;140.38;3.23;7.23;-314.12;-28.34;275.74;-0.05;3.29;0.59;
-96.79;42.40;5.49;45.95;31.72;-10.73;-7.07;-174.15;-13.79;13.25;-24.11;29.48;-11.60;106.99;26.81;58.35;4.25;9.01;-118.20;-34.76;104.71;-0.18;0.19;-0.61;
86.70;-45.64;6.68;201.03;81.23;-10.28;-13.60;-226.03;-152.27;5.92;353.61;25.23;-10.29;92.91;-20.52;113.98;4.00;6.14;-345.50;-32.91;147.93;0.30;3.90;0.54;
-100.91;42.79;5.51;47.19;28.15;-21.09;-8.79;-185.80;2.90;13.65;-38.47;16.67;-12.32;95.30;25.36;88.27;4.54;8.19;-214.06;-36.46;104.72;-3.70;-1.92;0.40;
105.51;-35.12;5.99;205.78;79.03;-6.70;-8.16;-214.43;-150.66;5.90;382.24;14.51;-10.25;94.53;-12.26;115.74;3.74;5.31;-260.95;-26.89;144.41;-0.65;4.45;0.96;
-113.82;38.16;6.36;50.96;26.97;-17.05;-3.79;-202.34;-3.50;11.03;-47.75;20.57;-12.82;101.53;4.08;59.78;2.90;7.75;-144.33;-35.70;63.84;-0.44;0.00;0.43;
93.93;-43.04;8.25;209.37;71.46;-16.70;-11.04;-245.90;-144.36;8.11;337.90;29.65;-10.59;93.84;-11.11;141.46;3.81;7.92;-311.63;-37.72;198.34;1.28;3.69;0.56;
-112.30;43.76;5.14;50.63;30.79;-12.86;-7.27;-198.37;3.64;18.26;-40.48;26.19;-11.72;102.13;28.55;82.60;4.97;8.97;-233.14;-32.56;136.41;1.10;-1.57;-0.31;
100.06;-39.28;7.29;201.45;68.31;-6.08;-10.18;-181.08;-134.48;7.64;343.47;21.59;-10.14;86.32;-18.77;100.27;4.22;6.44;-246.03;-27.91;128.03;1.36;4.96;0.61;
-103.00;40.61;5.21;36.99;27.36;-10.80;-7.94;-183.12;-4.82;16.21;-58.18;17.36;-12.28;95.58;22.48;58.52;4.60;6.71;-127.75;-36.72;63.94;-7.02;-1.73;-0.35;
96.90;-22.49;6.11;201.25;63.32;-11.51;-7.43;-212.89;-103.52;8.66;358.63;14.51;-10.73;76.98;-12.15;129.87;3.73;6.43;-279.18;-29.80;178.90;-2.09;4.66;0.47;
