=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.20 20:28:54 =~=~=~=~=~=~=~=~=~=~=~=
f~f~xxxx~`~ff~fff`ff`~fxff`ff`f`fxf~f~fff~fxfffx~fx~`fx~fx~`fx~~fx~`fx`xx~xxxxxxfxfxxfxxxf`f-94.59;37.76;4.33;53.45;32.01;-8.27;-9.68;-211.06;-2.28;7.16;0.00;18.08;-11.53;119.15;23.19;70.30;3.14;7.01;-177.44;-25.28;84.07;0.00;1.66;0.19;
87.01;-55.97;5.72;182.54;84.44;-4.69;-6.86;-243.60;-179.82;7.33;337.67;12.09;-9.31;122.52;-23.16;100.63;3.26;4.38;-236.62;-25.16;151.05;-1.62;4.09;1.16;
-92.88;35.11;4.82;56.56;31.44;-7.90;-7.18;-223.27;-6.26;9.28;-32.66;21.43;-11.43;110.53;26.97;59.95;3.06;7.59;-186.66;-20.98;86.89;-1.05;1.64;0.21;
94.71;-50.67;5.66;194.60;85.34;1.04;-7.59;-275.40;-168.26;6.59;345.50;15.00;-8.79;107.84;-14.72;70.12;3.60;3.22;-168.42;-23.34;103.71;-0.98;5.40;1.22;
-97.88;38.74;5.26;73.91;33.67;-11.47;-4.78;-229.57;-4.67;10.36;3.05;19.82;-10.83;99.07;15.29;69.55;3.43;8.44;-201.05;-21.05;100.08;-2.02;1.14;0.17;
92.42;-49.59;5.05;192.07;80.82;-1.71;-18.64;-318.21;-165.68;8.10;324.47;16.99;-8.86;98.44;-15.10;73.93;5.28;4.59;-204.22;-27.75;102.85;-3.76;5.81;1.54;
-97.54;40.28;5.81;74.38;35.03;-11.37;-8.80;-230.64;-0.73;18.99;-21.54;19.69;-11.06;104.46;27.81;73.26;6.20;8.58;-145.19;-20.68;101.87;-2.22;1.18;0.73;
89.01;-48.51;6.51;195.66;84.96;-2.83;-15.84;-278.93;-165.24;9.05;349.48;15.26;-9.21;89.38;-11.85;77.76;5.04;4.55;-163.91;-29.71;130.20;-0.19;5.58;1.06;
-92.19;41.42;5.83;78.32;31.24;-12.27;-9.02;-218.39;-2.09;18.19;9.34;20.24;-11.18;109.69;22.67;69.54;5.29;8.32;-144.64;-22.08;91.17;-3.69;1.01;0.46;
96.25;-57.01;6.10;204.50;96.18;-4.89;-11.44;-307.04;-200.31;8.31;360.85;17.07;-9.64;109.59;-18.24;58.26;4.49;4.77;-141.96;-28.33;89.05;-1.19;5.76;1.88;
-94.88;39.45;6.37;74.64;29.39;-10.25;-8.85;-229.21;-1.81;12.44;0.57;18.37;-11.22;96.06;13.69;61.71;3.95;8.14;-157.05;-22.18;98.34;-0.86;1.10;0.36;
96.16;-60.44;6.54;198.63;91.94;-2.19;-11.51;-311.27;-164.40;9.14;344.87;20.07;-9.99;94.54;-11.18;91.49;4.60;5.19;-254.05;-30.27;103.29;0.11;5.11;1.99;
-98.82;40.92;6.07;70.09;35.47;-10.15;-9.56;-232.49;-4.07;11.01;-10.65;19.03;-10.96;97.93;19.44;49.50;3.81;7.86;-136.67;-20.77;76.85;3.44;0.81;0.09;
105.82;-62.58;5.19;199.84;91.26;-4.88;-11.56;-255.36;-185.10;9.30;357.72;19.87;-9.08;57.82;-15.44;92.57;4.71;6.26;-136.34;-21.78;167.96;-0.73;6.07;1.96;
-96.91;36.52;6.68;61.58;32.80;-11.64;-11.03;-203.31;-5.35;10.08;-21.94;23.93;-12.18;90.89;8.24;90.83;3.97;8.86;-262.29;-27.87;116.15;-1.44;1.05;-0.11;
101.25;-55.81;5.75;201.75;80.42;-1.18;-12.98;-285.05;-160.40;7.49;364.27;16.84;-8.73;97.05;-1.92;84.48;4.33;3.93;-186.57;-27.86;136.29;-1.29;5.68;1.34;
-96.61;42.13;6.00;71.26;32.22;-10.45;-6.11;-221.76;-1.37;15.66;-9.98;21.20;-11.15;103.59;25.17;74.49;4.79;8.43;-193.96;-21.52;98.54;-2.84;1.11;0.65;
90.68;-63.20;6.28;214.39;99.54;-4.36;-15.29;-320.97;-209.01;9.68;361.83;24.54;-9.92;98.58;-24.56;83.34;5.41;6.19;-223.98;-27.35;113.41;-0.73;5.41;1.25;
-99.70;36.68;6.00;75.10;35.53;-10.63;-13.86;-227.17;-7.37;13.25;-4.14;24.96;-10.68;100.21;23.59;75.93;5.16;9.13;-214.39;-21.87;118.06;-1.24;1.47;0.17;
98.57;-48.57;6.30;206.55;90.26;-2.16;-7.31;-297.11;-176.81;8.75;359.57;18.81;-9.36;95.76;-14.31;60.43;4.30;5.19;-121.17;-28.30;97.61;-0.58;5.83;1.73;
-100.24;36.95;5.08;64.19;34.57;-11.44;-4.44;-227.63;-5.23;9.41;-22.67;26.14;-11.35;101.91;15.18;75.40;3.57;9.36;-232.85;-21.18;91.35;-2.51;0.67;0.09;
89.98;-64.70;6.39;203.47;95.16;-3.63;-17.86;-324.26;-205.90;7.23;337.70;18.70;-9.21;85.55;-14.35;73.27;5.91;4.80;-158.01;-29.04;108.76;-1.97;5.58;1.48;
-97.68;40.55;6.14;80.95;34.90;-12.15;-5.45;-241.07;-1.98;16.51;4.14;23.72;-10.80;102.99;21.39;74.29;4.76;9.25;-191.56;-21.25;119.20;-0.40;1.36;0.79;
77.85;-64.41;6.17;193.88;92.50;-5.52;-20.66;-296.61;-208.72;11.67;321.06;18.58;-8.95;85.19;-14.48;96.33;6.01;5.38;-277.07;-27.17;169.54;-1.23;5.51;1.64;
