=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.20 21:12:22 =~=~=~=~=~=~=~=~=~=~=~=
f~f~xxxx~`~ff~fff`ff`~fxff`ff`f`fxf~f~fff~fxfffx~fx~`fx~fx~`fx~~fx~`fx`xx~xxxxxxfxfxxfxxxf`f-83.48;27.32;5.59;66.42;27.00;-7.15;-10.34;-259.22;-8.94;15.82;0.00;20.00;-10.99;93.22;19.43;55.48;4.21;6.21;-135.37;-29.24;94.10;0.00;2.02;0.86;
67.43;-42.15;6.43;184.64;87.97;-6.29;-12.18;-284.58;-171.36;5.50;304.73;14.82;-9.61;100.41;-19.47;64.51;4.16;5.25;-174.65;-30.84;54.66;-1.32;4.85;-0.07;
-87.30;31.53;5.79;70.92;32.38;-8.03;-7.43;-223.06;-8.32;11.80;-3.68;21.44;-11.05;112.43;25.05;71.08;4.25;7.71;-171.77;-26.27;101.22;0.76;2.36;0.68;
87.77;-54.49;6.01;197.83;84.28;0.92;-14.19;-269.16;-172.87;5.97;352.03;12.98;-9.08;117.68;-22.59;62.27;4.71;3.01;-216.72;-31.06;93.79;-1.79;4.97;0.66;
-97.15;33.89;6.58;81.10;32.33;-10.26;-9.68;-237.41;-13.68;12.96;12.94;17.94;-11.23;90.41;32.73;64.71;4.19;7.80;-130.05;-30.20;116.97;0.88;2.12;0.17;
92.02;-58.69;5.51;203.36;86.88;-4.71;-12.63;-280.54;-188.03;7.37;353.06;14.60;-9.10;61.70;-26.81;65.46;4.42;4.19;-205.48;-28.10;73.23;-1.11;4.79;1.19;
-91.46;25.57;8.24;89.88;27.49;-9.54;-4.05;-257.80;-11.10;11.94;30.39;21.94;-11.16;83.59;29.74;74.43;4.22;10.05;-156.55;-24.90;118.83;6.55;3.64;0.39;
-74.70;24.41;8.23;98.46;34.29;-13.42;-5.48;-280.41;-19.84;24.81;63.61;24.39;-10.41;85.61;31.61;69.65;6.18;10.46;-160.71;-26.91;126.82;5.83;2.03;0.76;
-98.52;28.87;7.96;87.62;33.84;-9.67;-12.25;-256.48;-21.74;22.93;12.84;28.56;-10.76;113.61;43.83;95.18;6.68;10.12;-240.86;-28.66;187.09;5.98;3.70;0.29;
106.87;-41.67;4.88;181.66;95.82;-7.90;-6.06;-183.70;-191.51;8.54;357.10;13.81;-7.57;121.38;-14.08;74.54;3.81;4.93;-129.37;-19.16;186.12;-1.05;5.62;2.97;
