=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.20 20:18:55 =~=~=~=~=~=~=~=~=~=~=~=
f~f~xxxx~`~ff~fff`ff`~fxff`ff`f`fxf~f~fff~fxfffx~fx~`fx~fx~`fx~~fx~`fx`xx~xxxxxxfxfxxfxxxf`f-87.22;22.95;2.87;50.95;14.84;-15.54;-7.50;-243.50;0.00;6.65;0.00;16.32;-10.70;57.30;13.25;45.46;2.17;6.09;-161.05;-18.28;58.81;0.00;1.19;0.63;
82.59;-32.07;6.67;168.33;76.51;-11.04;-8.99;-212.98;-138.51;6.83;322.45;19.86;-9.22;91.92;-3.25;63.91;3.92;6.61;-120.36;-25.69;113.63;1.15;3.95;0.82;
-102.85;26.83;3.56;47.65;19.17;-12.79;-5.81;-230.27;1.66;6.04;-47.59;14.87;-11.75;83.43;13.55;52.63;2.16;6.43;-153.27;-20.23;98.83;-0.60;1.37;0.06;
92.69;-40.65;5.49;167.32;76.37;-11.82;-11.26;-272.02;-145.64;8.08;310.54;21.51;-9.04;97.77;-15.55;80.10;3.91;5.98;-183.87;-21.01;120.65;-0.21;4.93;1.54;
-96.29;26.91;2.93;42.35;20.03;-14.90;-7.23;-205.90;2.33;5.76;-45.64;10.73;-11.29;86.05;20.89;48.68;2.39;5.54;-152.03;-16.94;90.46;-4.59;1.14;0.56;
96.17;-37.99;5.13;173.78;75.44;-14.81;-6.96;-254.22;-136.89;6.31;310.00;15.61;-9.23;85.00;-15.68;89.83;3.33;5.91;-166.62;-19.15;133.34;-0.40;4.07;1.19;
-97.92;19.18;2.64;50.40;17.77;-13.12;-2.16;-216.56;-7.39;5.43;-44.69;22.05;-11.08;53.23;24.64;64.46;1.54;7.68;-168.68;-15.39;122.66;-5.99;1.61;0.40;
80.72;-40.02;6.16;175.96;85.80;-10.22;-14.34;-253.65;-175.74;7.94;308.35;17.99;-9.70;106.33;-23.81;116.27;5.24;7.93;-225.61;-26.68;146.20;0.81;3.62;0.38;
-98.82;20.65;4.81;51.82;28.76;-13.22;-10.81;-217.00;-11.21;6.19;-45.05;17.38;-11.65;103.32;19.20;67.07;3.11;6.89;-241.67;-25.84;86.34;-3.17;1.25;0.56;
94.97;-49.13;5.84;181.60;82.91;-10.98;-8.92;-248.72;-155.47;5.67;328.02;15.50;-9.33;111.09;-10.42;89.84;3.52;6.39;-179.94;-25.88;131.43;-0.12;4.32;1.24;
-100.16;22.98;3.54;56.67;21.36;-10.27;-3.07;-234.22;-5.86;7.93;-41.52;17.52;-11.28;66.96;21.28;60.13;2.55;7.17;-171.87;-21.30;95.59;-2.07;1.71;0.74;
84.28;-46.34;6.50;173.43;86.70;-8.74;-10.71;-237.74;-163.17;7.65;310.37;14.93;-9.95;108.32;-15.48;108.39;4.45;6.48;-233.02;-30.90;115.55;-0.76;3.90;0.83;
-106.12;28.79;4.74;53.07;24.65;-12.60;-6.28;-212.28;-0.33;9.77;-46.11;17.87;-11.48;85.60;22.22;57.17;2.71;7.37;-152.11;-29.09;71.93;-0.87;0.95;0.66;
101.39;-42.46;6.51;202.74;83.57;-13.21;-10.24;-315.16;-174.31;6.03;359.13;14.81;-11.20;109.20;-17.25;105.79;4.31;7.65;-198.01;-28.64;200.70;-1.31;3.83;0.80;
-103.15;29.51;4.81;59.21;19.88;-14.63;-9.40;-235.36;3.27;5.66;-34.92;22.43;-10.77;76.25;7.99;54.80;2.93;7.98;-163.04;-19.41;64.93;0.10;1.81;0.54;
101.26;-45.60;6.11;194.18;78.50;-9.84;-11.82;-300.44;-155.42;6.43;358.22;25.71;-10.63;95.25;-21.33;78.52;5.02;7.13;-162.82;-25.13;76.09;-2.41;5.05;1.42;
-92.72;21.71;3.54;53.52;27.35;-13.13;-2.40;-188.10;-5.69;8.58;-39.94;23.33;-11.48;90.06;20.88;40.74;2.63;7.59;-92.64;-19.17;92.90;-4.67;0.43;0.67;
70.72;-48.24;6.19;198.74;90.65;-9.95;-10.20;-241.72;-177.91;7.28;358.19;18.77;-10.05;87.04;-6.57;88.45;4.19;6.67;-200.01;-30.62;156.23;-0.91;3.10;1.22;
-111.53;39.27;4.93;63.29;30.42;-14.29;-10.49;-238.18;0.88;8.03;-32.32;17.04;-12.14;102.51;26.71;52.47;3.78;8.33;-142.74;-29.59;136.58;1.38;0.38;-0.50;
114.49;-68.35;5.33;179.31;74.07;-3.91;-6.72;-276.70;-168.92;5.51;311.33;19.45;-9.37;60.33;-33.77;100.74;3.34;6.37;-226.98;-23.14;133.47;-2.07;5.13;1.94;
-98.31;31.97;3.03;44.96;25.09;-9.45;-5.17;-202.98;2.43;7.38;-51.87;17.98;-11.02;75.72;8.72;39.13;2.05;6.53;-128.69;-18.45;51.87;-3.57;0.45;0.48;
85.26;-54.46;6.48;195.30;94.73;-7.87;-10.48;-309.60;-209.27;7.98;350.20;17.27;-10.32;112.82;-16.35;116.23;4.56;6.79;-209.92;-27.58;173.94;-0.68;3.81;1.07;
-99.19;27.22;4.63;64.56;24.05;-10.47;-7.10;-245.82;-5.70;10.19;-38.13;21.44;-10.93;68.45;19.73;51.66;3.20;7.23;-134.96;-21.46;76.06;-0.26;1.53;0.61;
84.13;-52.92;6.79;193.79;88.77;-9.38;-10.89;-316.82;-185.74;6.11;346.86;16.82;-10.74;100.56;-20.06;87.26;4.28;5.92;-204.25;-29.22;118.25;-0.51;3.46;1.17;
-104.21;24.76;4.37;60.13;25.56;-14.60;-5.37;-249.55;-9.21;7.11;-47.85;20.49;-10.76;80.13;4.51;62.22;2.97;7.96;-157.75;-18.90;78.83;-0.44;2.01;0.86;
75.70;-49.33;6.29;203.28;94.23;-7.91;-10.51;-349.78;-184.88;7.56;352.66;29.12;-10.79;113.51;-9.17;88.66;4.51;7.82;-200.59;-25.93;156.32;-1.27;5.04;1.60;
-98.27;28.92;4.93;64.10;29.05;-16.23;-9.38;-226.61;-7.73;6.02;-38.86;15.95;-11.40;93.52;18.18;62.89;3.60;8.61;-111.39;-18.67;95.50;2.05;1.02;0.23;
101.87;-65.99;6.09;189.81;92.47;-9.24;-5.49;-286.08;-206.65;6.75;338.60;21.59;-9.79;105.69;-10.45;98.66;3.23;6.73;-180.09;-23.72;152.19;0.85;5.05;2.39;
-101.08;34.37;4.37;65.42;21.39;-13.42;-6.33;-230.42;4.69;8.88;-39.32;19.21;-11.41;70.59;13.17;51.30;3.02;8.43;-133.92;-22.29;58.96;-0.51;0.75;0.42;
