=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.07 17:00:04 =~=~=~=~=~=~=~=~=~=~=~=
f~f~xxxx~`~ff~fff`ff`~fxff`ff`f`fxf~f~fff~fxfffx~fx~`fx~fx~`fx~~fx~`fx`xx~xxxxxxfxfxxfxxxf`f4.33;-12.81;-1.20;-42.98;-20.34;-132.93;22.12;14.20;4.73;21.46;96.51;0.00;-14.31;-25.79;-14.37;-143.90;-251.83;-248.68;10.96;8.97;5.36;34.02;101.82;66.59;
7.54;-4.15;-3.24;61.37;59.08;165.77;13.25;7.49;16.23;171.07;257.42;429.14;-2.69;-32.88;-10.68;-161.43;-266.94;-297.33;4.65;9.39;5.63;95.97;162.19;231.94;
3.79;-11.44;-1.00;-46.35;-11.06;-132.20;25.62;19.60;5.71;34.08;144.43;-45.72;-12.99;-30.91;-17.97;-185.28;-226.43;-241.53;10.85;10.81;6.62;52.66;94.67;58.05;
7.97;-7.20;-2.85;49.61;25.81;95.03;15.94;4.96;22.51;185.43;222.48;453.70;-4.21;-37.47;-9.53;-208.54;-234.88;-329.03;4.71;10.33;6.55;110.53;125.83;241.65;
5.21;-10.60;-1.94;-48.76;-26.80;-132.21;27.39;29.05;6.02;62.04;107.80;-34.71;-12.96;-37.23;-25.89;-211.58;-245.88;-245.86;10.36;14.22;8.32;52.79;91.72;68.15;
8.09;-6.00;-3.12;59.65;51.83;147.32;15.88;3.75;14.96;176.28;270.91;435.57;-1.94;-35.12;-9.04;-215.53;-228.71;-294.35;5.50;8.92;5.02;105.69;133.85;220.82;
3.58;-11.15;-1.32;-47.63;-1.33;-129.83;19.67;16.89;4.84;20.42;62.86;-32.16;-12.92;-29.70;-20.86;-149.72;-154.92;-249.11;10.15;10.76;6.98;36.70;69.93;71.73;
7.91;-7.06;-2.60;46.37;20.07;83.54;18.30;6.05;19.77;165.39;224.18;471.39;-10.53;-33.83;-8.83;-172.72;-276.91;-258.50;6.17;10.60;5.81;92.35;155.34;244.32;
4.50;-11.43;-2.10;-41.35;-24.35;-132.96;25.92;25.46;5.53;38.81;154.62;-46.76;-14.14;-34.70;-20.05;-199.07;-249.07;-235.66;11.58;12.13;6.56;54.29;109.85;57.85;
8.24;-5.73;-2.52;50.26;54.19;146.35;18.27;3.10;17.94;171.81;261.16;467.22;-7.61;-32.51;-8.06;-118.28;-353.66;-275.56;6.30;9.34;6.07;85.00;149.41;241.82;
4.44;-11.31;-1.92;-42.67;-15.98;-127.59;38.14;17.62;4.88;71.33;215.40;-37.36;-14.10;-26.14;-23.53;-169.48;-399.23;-221.43;12.86;10.39;7.76;52.51;142.21;56.84;
8.59;-7.62;-1.97;35.60;20.33;95.40;18.08;4.71;21.58;156.53;175.97;449.95;-5.75;-35.12;-10.26;-253.26;-218.90;-313.52;4.57;8.76;5.93;101.89;124.42;242.76;
4.23;-11.91;-1.16;-40.85;-18.89;-127.63;21.91;14.25;4.14;39.15;86.72;-0.48;-14.87;-26.01;-15.39;-139.03;-186.46;-253.32;9.92;9.49;6.07;46.60;85.39;72.72;
8.00;-6.96;-2.44;77.39;42.98;159.98;17.77;1.32;18.26;233.08;298.25;436.30;-9.57;-32.13;-7.73;-162.93;-231.96;-298.20;7.87;7.94;6.62;124.05;143.51;235.30;
3.49;-11.06;-1.59;-52.00;-19.54;-138.72;18.45;14.99;5.11;0.78;34.52;-53.99;-11.86;-27.56;-22.21;-144.06;-153.32;-257.12;9.33;9.58;6.87;36.93;60.69;64.97;
7.66;-7.41;-1.81;35.98;18.23;105.89;14.84;2.36;19.75;167.87;276.37;445.10;-10.40;-35.50;-7.00;-152.44;-351.41;-297.04;6.67;9.16;5.85;94.31;163.19;240.73;
4.51;-10.85;-2.39;-40.63;-12.07;-138.19;35.93;22.96;4.28;52.14;190.13;-28.75;-16.10;-32.16;-21.82;-197.20;-317.75;-243.91;12.79;12.12;7.64;51.72;135.88;68.68;
8.15;-6.93;-3.06;59.20;28.89;125.03;16.00;3.49;19.48;192.90;237.08;476.21;-7.79;-34.07;-9.27;-175.88;-296.24;-299.92;5.74;10.71;7.13;105.23;164.40;248.89;
4.60;-10.19;-2.01;-45.69;-0.24;-116.53;28.97;27.64;5.28;27.92;97.53;-24.52;-11.80;-38.00;-20.69;-200.19;-223.44;-230.24;11.47;13.78;7.28;56.84;88.72;57.06;
7.45;-8.68;-1.69;29.79;15.62;102.35;14.98;4.23;19.58;138.90;225.46;491.45;-1.47;-36.50;-10.85;-229.98;-212.25;-279.61;4.04;10.23;6.42;106.61;140.64;265.06;
3.45;-10.61;-1.15;-50.65;-16.42;-128.10;23.79;19.88;5.60;7.35;95.88;-30.25;-13.85;-30.98;-20.74;-161.80;-233.73;-251.72;10.99;10.75;6.58;47.23;89.78;67.83;
8.81;-7.50;-2.60;44.32;20.52;109.73;14.63;4.89;16.72;149.31;183.77;461.92;2.86;-33.93;-8.66;-195.05;-201.61;-262.87;3.31;10.16;5.65;89.20;124.24;242.23;
3.54;-11.07;-1.38;-49.70;-16.70;-136.10;23.36;16.16;5.50;17.68;90.95;-35.87;-13.66;-29.50;-15.43;-160.50;-165.32;-241.01;10.39;9.83;5.97;44.69;86.82;61.43;
8.22;-6.61;-3.79;62.50;34.54;126.14;13.56;2.63;15.65;185.86;185.74;422.64;-0.27;-37.42;-10.77;-189.94;-271.09;-359.27;3.63;9.38;4.83;112.44;115.41;228.46;
4.57;-11.41;-0.84;-56.70;-31.84;-133.78;33.75;20.78;10.54;49.08;135.12;-44.14;-13.93;-32.53;-19.23;-165.91;-289.10;-225.50;12.03;12.46;7.21;44.22;115.96;64.77;
8.47;-7.36;-2.67;43.12;43.16;124.24;16.97;2.70;16.97;158.01;232.12;419.92;-5.31;-34.95;-6.73;-189.20;-274.13;-325.69;5.45;10.78;6.34;101.01;121.19;226.88;
4.14;-10.81;-1.52;-43.07;-16.86;-136.14;30.51;22.47;6.02;46.83;156.01;-36.48;-13.97;-37.52;-22.28;-190.93;-274.99;-242.91;12.41;12.59;7.42;57.63;112.18;60.22;
9.70;-7.54;-2.55;38.37;7.13;113.25;17.67;4.54;15.24;166.85;200.65;473.74;0.76;-34.83;-11.23;-246.20;-282.42;-301.60;4.03;9.18;4.86;102.97;146.10;254.17;
3.37;-11.51;-1.36;-59.79;-7.48;-132.96;23.70;16.16;6.45;6.05;100.41;-28.58;-18.30;-30.27;-16.82;-180.47;-175.30;-236.79;12.06;11.04;6.45;48.33;95.19;65.90;
9.05;-6.97;-2.56;53.12;29.13;132.71;13.78;6.51;23.52;198.46;210.07;471.06;3.40;-36.49;-9.96;-243.72;-153.32;-308.66;3.38;11.99;7.41;127.71;104.13;261.42;
3.50;-10.66;-1.41;-46.21;-23.53;-130.57;24.73;18.51;6.94;23.09;60.80;-25.46;-13.12;-35.63;-21.38;-153.73;-194.43;-262.88;10.63;11.90;8.46;42.91;77.29;75.99;
9.13;-7.61;-2.61;34.19;14.93;104.60;20.58;6.02;17.58;161.06;195.16;490.24;2.81;-34.83;-8.66;-235.44;-206.43;-321.66;4.20;10.26;5.74;105.50;133.91;266.03;
4.03;-11.80;-1.72;-57.55;-19.59;-141.03;26.40;23.85;8.51;34.35;85.57;-36.04;-16.55;-32.78;-20.66;-183.72;-194.74;-245.64;11.41;12.09;7.50;55.86;86.53;62.09;
8.83;-6.24;-3.32;59.83;34.67;126.48;16.97;5.54;21.08;210.47;253.70;477.62;-6.16;-32.95;-15.19;-244.15;-291.53;-331.01;5.97;10.04;6.41;116.49;156.78;263.19;
2.95;-10.48;-1.60;-50.99;-8.05;-128.48;23.66;27.52;4.81;31.69;89.21;4.19;-14.70;-36.00;-23.28;-188.09;-208.33;-285.44;12.09;13.58;8.53;52.97;90.79;85.97;
9.03;-7.52;-2.13;43.95;27.40;114.69;16.22;5.52;19.01;154.15;200.05;484.79;-1.81;-33.96;-7.49;-216.87;-217.43;-293.29;3.97;10.87;5.81;98.53;140.05;262.46;
3.21;-11.37;-1.55;-44.86;-18.53;-143.90;23.29;20.70;5.22;24.02;83.56;-49.32;-14.93;-31.41;-19.03;-159.07;-257.16;-252.79;10.75;11.83;7.33;47.05;87.78;66.08;
9.68;-6.76;-2.89;43.79;13.89;129.28;17.72;5.22;16.71;162.51;257.26;479.50;-2.01;-34.73;-10.94;-254.23;-311.13;-337.10;4.17;9.71;5.24;103.29;157.42;266.04;
3.61;-10.74;-1.55;-54.11;-15.80;-142.95;25.96;23.16;7.88;33.96;91.54;-32.71;-15.27;-33.73;-22.55;-177.92;-203.50;-251.94;11.76;12.60;7.21;59.29;101.59;66.52;
9.57;-7.69;-3.75;55.89;31.11;119.53;16.58;4.34;10.21;212.98;173.42;438.35;1.94;-33.04;-9.49;-199.10;-232.16;-416.45;3.48;8.59;3.99;112.46;110.83;254.25;
4.20;-10.91;-1.19;-54.40;-15.34;-114.47;34.09;16.67;5.27;33.55;117.44;-26.43;-12.78;-30.79;-19.16;-169.67;-279.37;-209.08;13.06;9.95;5.89;49.14;117.18;66.69;
8.94;-6.81;-3.55;34.76;8.85;89.79;17.03;3.01;8.30;147.54;159.29;414.45;0.61;-30.27;-8.08;-183.55;-278.48;-353.95;4.71;9.66;4.69;100.31;123.11;239.04;
4.31;-11.37;-1.34;-54.92;4.03;-110.35;35.02;19.06;4.58;50.12;129.39;-21.90;-13.82;-27.48;-20.57;-155.73;-231.00;-177.52;11.87;9.40;5.76;42.94;97.29;46.53;
9.60;-6.82;-3.60;54.23;11.22;103.55;16.79;1.07;8.61;188.44;160.53;370.81;2.22;-28.79;-7.16;-182.54;-220.47;-343.12;4.01;8.86;4.04;105.90;105.23;210.16;
4.32;-12.33;-0.90;-62.34;-1.46;-127.00;31.12;16.77;7.56;24.13;108.61;-34.67;-11.25;-28.02;-22.72;-156.66;-222.07;-217.27;11.07;9.95;6.83;40.45;84.47;48.93;
9.42;-7.08;-2.97;52.56;5.49;116.91;15.40;3.55;11.42;158.91;180.40;409.63;2.43;-34.91;-8.16;-218.82;-135.76;-352.25;3.15;9.80;4.67;102.33;106.27;230.62;
4.19;-12.01;-1.03;-56.65;-27.69;-128.04;25.49;19.25;6.37;27.75;72.61;-40.35;-15.20;-27.71;-20.28;-161.61;-204.24;-193.68;10.89;10.97;6.81;43.36;82.76;57.74;
9.23;-5.44;-3.02;39.07;26.95;129.91;16.90;6.15;17.58;152.71;185.50;428.31;0.53;-32.26;-8.27;-209.81;-244.17;-301.83;3.99;9.25;5.33;95.52;122.16;238.09;
